product_id,img_path,brand,name,color1,color2,price_og,price_resell,n_scrap,+price,tokenized_color,tokenized_bn
78686,crawling\product_crawling\image\78686.jpg,Nike,Nike x Comme des Garcons Air Max 97 Black,BLACK,Nan,430800,245800,632.0,-185000,[0 0 0 0 0 0 0 0 0 0 2 5 3 9],"[  0   0   0   0   0   0   0   0   0   2   4   3   4   9 114 115 116  16
  33  95  10]"
25586,crawling\product_crawling\image\25586.jpg,Nike,Nike x Kasina Dunk Low 80's Bus,SAIL,UNIVERSITY GOLD-INDUSTRIAL BLUE,129000,1009600,15000.0,880600,[  0   0   0   0   0   0   0   2  12   3  19  20 442   8],"[   0    0    0    0    0    0    0    0    0    0    0    2    4    3
    4    9  542   32   14 1927 1928]"
33577,crawling\product_crawling\image\33577.jpg,Nike,Nike x Sacai VaporWaffle Dark Iris,DARK IRIS,CAMPFIRE ORANGE,219000,418000,4450.0,199000,[  0   0   0   0   0   0   0   0   2  21 536   3 443  18],"[  0   0   0   0   0   0   0   0   0   0   0   0   2   4   3   4   9 161
 499  61 952]"
26732,crawling\product_crawling\image\26732.jpg,Nike,Nike x Sacai VaporWaffle Tour Yellow & Gorge Green Sail,TOUR YELLOW,GORGE GREEN,219000,719000,5755.0,500000,[  0   0   0   0   0   0   0   0   2 287  24   3 177  11],"[  0   0   0   0   0   0   0   0   0   2   4   3   4   9 161 499 953  67
 843  28  79]"
84854,crawling\product_crawling\image\84854.jpg,Nike,Nike x HUF SB Dunk Low San Francisco,BLACK,VAST GREY,129000,297600,3566.0,168600,[  0   0   0   0   0   0   0   0   0   2   5   3 107   6],"[   0    0    0    0    0    0    0    0    0    0    2    4    3    4
    9 1411   50   32   14 1929 1930]"
26731,crawling\product_crawling\image\26731.jpg,Nike,Nike x Sacai VaporWaffle String & Black Villain Red,STRING,BLACK-VILLAIN RED-NEPTUNE GREEN,219000,534000,3925.0,315000,[  0   0   0   0   0   0   2 288   3   5   1   7 330  11],"[   0    0    0    0    0    0    0    0    0    0    2    4    3    4
    9  161  499 1412   10 1931   27]"
37502,crawling\product_crawling\image\37502.jpg,Nike,Nike x Parra SB Dunk Low Pro Abstract Art,FIRE PINK,GYM RED-MOCHA-WHITE-ROYAL BLUE-BLACK,129000,345000,2828.0,216000,[  0   0   0   2  47  33   3  29   7 289   4  27   8   5],"[   0    0    0    0    0    0    0    0    0    2    4    3    4    9
 1112   50   32   14   70 1932 1413]"
27714,crawling\product_crawling\image\27714.jpg,Nike,Nike Kobe 6 Protro Green Apple,GREEN APPLE,VOLT-CRIMSON-BLACK,219000,832600,687.0,613600,[  0   0   0   0   0   0   0   2  11 372   3  52  45   5],"[  0   0   0   0   0   0   0   0   0   0   0   0   2   4   3   4 339  73
 406  28 954]"
27559,crawling\product_crawling\image\27559.jpg,Nike,Nike Air Force 1 '07 Craft Mantra Orange,SAIL,MANTRA ORANGE,159000,295400,6815.0,136400,[  0   0   0   0   0   0   0   0   0   2  12   3 444  18],"[   0    0    0    0    0    0    0    0    0    0    2    4    3    4
   16   30   12   42  358 1414   45]"
93385,crawling\product_crawling\image\93385.jpg,Nike,Nike Air Zoom Alphafly Next% Flyknit 2 Screem Green,SCREAM GREEN,BRIGHT CRIMSON,339000,313600,95.0,-25400,[  0   0   0   0   0   0   0   0   2 290  11   3  42  45],"[   0    0    0    0    0    0    0    0    0    2    4    3    4   16
   57  471  147  132   39 1933   28]"
72411,crawling\product_crawling\image\72411.jpg,Nike,Nike x Stussy Air Max 2013 Psychic Pink,PSYCHIC PINK,BLACK-PSYCHIC PINK,249000,376400,3421.0,127400,[  0   0   0   0   0   0   0   2 234  33   3   5 234  33],"[  0   0   0   0   0   0   0   0   0   0   2   4   3   4   9 188  16  33
 269 844  85]"
41727,crawling\product_crawling\image\41727.jpg,Nike,Nike Air Zoom Alphafly Next% Flyknit Volt,VOLT,BLACK-RACER BLUE-MULTI,338500,319400,170.0,-19100,[ 0  0  0  0  0  0  0  2 52  3  5 91  8 26],"[  0   0   0   0   0   0   0   0   0   0   0   2   4   3   4  16  57 471
 147 132 206]"
54951,crawling\product_crawling\image\54951.jpg,Nike,Nike x Sacai Blazer Low White Patent Leather,WHITE,GREY,139000,137400,12000.0,-1600,[0 0 0 0 0 0 0 0 0 0 2 4 3 6],"[  0   0   0   0   0   0   0   0   0   0   2   4   3   4   9 161 112  14
  11 340  86]"
88073,crawling\product_crawling\image\88073.jpg,Nike,Nike x Jacquemus Air Humara LX Pink Flash,PINK FLASH,GOLD,209000,304400,2062.0,95400,[  0   0   0   0   0   0   0   0   0   2  33 124   3  20],"[   0    0    0    0    0    0    0    0    0    0    2    4    3    4
    9 1109   16 1110  236   85  543]"
60296,crawling\product_crawling\image\60296.jpg,Nike,Nike x Stussy Air Force 1 '07 Mid SP Fossil,FOSSIL,FOSSIL,179000,206800,12000.0,27800,[  0   0   0   0   0   0   0   0   0   0   2 121   3 121],"[  0   0   0   0   0   0   0   0   2   4   3   4   9 188  16  30  12  42
  34  44 434]"
18969,crawling\product_crawling\image\18969.jpg,Nike,Nike Zoom Vomero 5 SP Anthracite 2019,ANTHRACITE,ANTHRACITE-BLACK-WOLF GREY,196900,217400,457.0,20500,[ 0  0  0  0  0  0  0  2 55  3 55  5 41  6],"[  0   0   0   0   0   0   0   0   0   0   0   2   4   3   4  57 585  43
  44 300 244]"
66859,crawling\product_crawling\image\66859.jpg,Nike,Nike Dunk Low Retro Khaki Hazel Rush,KHAKI,HAZEL RUSH,129000,172200,4610.0,43200,[  0   0   0   0   0   0   0   0   0   2  68   3 331 117],"[   0    0    0    0    0    0    0    0    0    0    0    2    4    3
    4   32   14   15  198 1415  407]"
26176,crawling\product_crawling\image\26176.jpg,Nike,Nike Dunk Low SP Veneer,VENEER,AUTUMN GREEN-DEEP PURPLE,119000,302200,2333.0,183200,[ 0  0  0  0  0  0  0  2  1  3  1 11 73 28],"[   0    0    0    0    0    0    0    0    0    0    0    0    0    2
    4    3    4   32   14   44 1934]"
42229,crawling\product_crawling\image\42229.jpg,Nike,Nike Air Force 1 Mid '07 WB Flax,FLAX,WHEAT-GUM LIGHT BROWN,179000,182600,7970.0,3600,[  0   0   0   0   0   0   0   2  82   3 108  51  14  22],"[   0    0    0    0    0    0    0    0    0    0    2    4    3    4
   16   30   12   34   42 1100  399]"
85125,crawling\product_crawling\image\85125.jpg,Nike,Nike Dunk Low SE Praline Desert Ochre,PRALINE,DESERT OCHRE,139000,136400,2484.0,-2600,[  0   0   0   0   0   0   0   0   0   2 373   3  74 164],"[   0    0    0    0    0    0    0    0    0    0    0    2    4    3
    4   32   14   40 1416  185  504]"
62446,crawling\product_crawling\image\62446.jpg,Nike,Nike x Kasina Air Max 1 SP Won-Ang Orange,SPORT SPICE,COCONUT MILK,199000,126800,8992.0,-72200,[  0   0   0   0   0   0   0   0   2 101 332   3 120 111],"[  0   0   0   0   0   0   0   0   2   4   3   4   9 542  16  33  12  44
 950 951  45]"
58020,crawling\product_crawling\image\58020.jpg,Nike,Nike SB Dunk Low Pro Light Cognac,LIGHT COGNAC,WHITE,129000,217400,1525.0,88400,[ 0  0  0  0  0  0  0  0  0  2 14  1  3  4],"[   0    0    0    0    0    0    0    0    0    0    0    2    4    3
    4   50   32   14   70   54 1935]"
28180,crawling\product_crawling\image\28180.jpg,Nike,Nike Air Force 1 '07 White Black,WHITE,BLACK,129000,187600,19000.0,58600,[0 0 0 0 0 0 0 0 0 0 2 4 3 5],[ 0  0  0  0  0  0  0  0  0  0  0  2  4  3  4 16 30 12 42 11 10]
60352,crawling\product_crawling\image\60352.jpg,Nike,Nike Dunk High Retro Noble Green,NOBLE GREEN,UNIVERSITY GOLD,139000,165200,11000.0,26200,[  0   0   0   0   0   0   0   0   2 233  11   3  19  20],"[  0   0   0   0   0   0   0   0   0   0   0   0   2   4   3   4  32  26
  15 840  28]"
76908,crawling\product_crawling\image\76908.jpg,Nike,Nike Air Max 1 Premium Crepe Hemp,MEDIUM BROWN,MINT FOAM,219000,126200,474.0,-92800,[  0   0   0   0   0   0   0   0   2  54  22   3  98 178],"[  0   0   0   0   0   0   0   0   0   0   0   2   4   3   4  16  33  12
 180 845 594]"
85957,crawling\product_crawling\image\85957.jpg,Nike,Nike Zoom Mercurial Vapor 15 Pro TF Cave Purple,CAVE PURPLE,METALLIC COPPER,139000,173000,278.0,34000,[  0   0   0   0   0   0   0   0   2 333  28   3  15 179],"[   0    0    0    0    0    0    0    0    0    2    4    3    4   57
  743  590  189   70  539 1936   80]"
89215,crawling\product_crawling\image\89215.jpg,Nike,Nike x Stussy Air Penny II Black,BLACK,WHITE,239000,260800,4646.0,21800,[0 0 0 0 0 0 0 0 0 0 2 5 3 4],"[  0   0   0   0   0   0   0   0   0   0   0   2   4   3   4   9 188  16
 742 660  10]"
12514,crawling\product_crawling\image\12514.jpg,Nike,Nike Air Max Plus Triple Black,BLACK,BLACK-BLACK,184600,200000,1244.0,15400,[0 0 0 0 0 0 0 0 0 2 5 3 5 5],"[  0   0   0   0   0   0   0   0   0   0   0   0   2   4   3   4  16  33
 173  65  10]"
70969,crawling\product_crawling\image\70969.jpg,Nike,Nike Air Kukini Triple Black,BLACK,BLACK,159000,151000,1872.0,-8000,[0 0 0 0 0 0 0 0 0 0 2 5 3 5],"[  0   0   0   0   0   0   0   0   0   0   0   0   0   2   4   3   4  16
 746  65  10]"
20837,crawling\product_crawling\image\20837.jpg,Nike,Nike Air Max 97 Black White Anthracite,BLACK,WHITE-ANTHRACITE,196900,174000,2091.0,-22900,[ 0  0  0  0  0  0  0  0  0  2  5  3  4 55],"[  0   0   0   0   0   0   0   0   0   0   0   2   4   3   4  16  33  95
  10  11 300]"
78687,crawling\product_crawling\image\78687.jpg,Nike,Nike x Comme des Garcons Air Max 97 Glacier Grey,GLACIER GREY,Nan,430800,260000,681.0,-170800,[ 0  0  0  0  0  0  0  0  0  2 92  6  3  9],"[  0   0   0   0   0   0   0   0   2   4   3   4   9 114 115 116  16  33
  95 303  17]"
89857,crawling\product_crawling\image\89857.jpg,Nike,Nike ZoomX Vaporfly Next% 2 Total Orange,TOTAL ORANGE,BRIGHT CRIMSON,269000,208800,34.0,-60200,[ 0  0  0  0  0  0  0  0  2 78 18  3 42 45],"[  0   0   0   0   0   0   0   0   0   0   0   2   4   3   4 379 403 147
  39 408  45]"
63346,crawling\product_crawling\image\63346.jpg,Nike,Nike SB Dunk Low Pro Shamrock,LUCKY GREEN,METALIC GOLD,139000,191400,2771.0,52400,[  0   0   0   0   0   0   0   0   2 334  11   3 441  20],"[   0    0    0    0    0    0    0    0    0    0    0    0    2    4
    3    4   50   32   14   70 1937]"
88455,crawling\product_crawling\image\88455.jpg,Nike,Nike LeBron XX South Beast Multi Color,MULTI COLOR,MULTI COLOR,249000,240400,80.0,-8600,[ 0  0  0  0  0  0  0  0  2 26 31  3 26 31],"[   0    0    0    0    0    0    0    0    0    0    0    2    4    3
    4  148  503  435 1417  136  154]"
38231,crawling\product_crawling\image\38231.jpg,Nike,Nike x Sacai Blazer Low Iron Grey,IRON GREY,WHITE,139000,179400,9356.0,40400,[  0   0   0   0   0   0   0   0   0   2 116   6   3   4],"[  0   0   0   0   0   0   0   0   0   0   0   2   4   3   4   9 161 112
  14 400  17]"
72395,crawling\product_crawling\image\72395.jpg,Nike,Nike Air Force 1 Low Retro Color of the Month University Red,WHITE,UNIVERSITY RED,179000,169000,3884.0,-10000,[ 0  0  0  0  0  0  0  0  0  2  4  3 19  7],"[  0   0   0   0   0   0   2   4   3   4  16  30  12  14  15 154  82  76
 747  89  27]"
72017,crawling\product_crawling\image\72017.jpg,Nike,Nike Dunk Low Retro QS Argon,FLASH,WHITE,149000,145000,854.0,-4000,[  0   0   0   0   0   0   0   0   0   0   2 124   3   4],"[   0    0    0    0    0    0    0    0    0    0    0    0    2    4
    3    4   32   14   15  129 1418]"
37186,crawling\product_crawling\image\37186.jpg,Nike,Nike Dunk High Retro Championship White,WHITE,BLACK-TOTAL ORANGE,139000,137200,12000.0,-1800,[ 0  0  0  0  0  0  0  0  2  4  3  5 78 18],"[  0   0   0   0   0   0   0   0   0   0   0   0   2   4   3   4  32  26
  15 405  11]"
75110,crawling\product_crawling\image\75110.jpg,Nike,Nike ISPA Sense Flyknit Phantom and Black,PHANTOM,BLACK,239000,239000,348.0,0,[ 0  0  0  0  0  0  0  0  0  0  2 85  3  5],"[  0   0   0   0   0   0   0   0   0   0   0   2   4   3   4 472 846 132
 330  41  10]"
73786,crawling\product_crawling\image\73786.jpg,Nike,Nike Air Force 1 '07 PRM Bronx Origins,WHITE,BLACK,159000,193400,4341.0,34400,[0 0 0 0 0 0 0 0 0 0 2 4 3 5],"[   0    0    0    0    0    0    0    0    0    0    2    4    3    4
   16   30   12   42  105 1938 1939]"
45694,crawling\product_crawling\image\45694.jpg,Nike,Nike Dunk High Retro Championship White and Red,WHITE,UNIVERSITY RED,129000,133600,6403.0,4600,[ 0  0  0  0  0  0  0  0  0  2  4  3 19  7],"[  0   0   0   0   0   0   0   0   0   0   2   4   3   4  32  26  15 405
  11  41  27]"
71988,crawling\product_crawling\image\71988.jpg,Nike,Nike x Stussy Air Max 2013 Fossil,FOSSIL,BLACK-FOSSIL,249000,286200,10000.0,37200,[  0   0   0   0   0   0   0   0   0   2 121   3   5 121],"[  0   0   0   0   0   0   0   0   0   0   0   2   4   3   4   9 188  16
  33 269 434]"
49586,crawling\product_crawling\image\49586.jpg,Nike,Nike Air Force 1 '07 LV8 Varsity White Pine Green,WHITE,PINE GREEN-SAIL-WHITE,135400,175200,15000.0,39800,[ 0  0  0  0  0  0  0  2  4  3 90 11 12  4],"[  0   0   0   0   0   0   0   0   2   4   3   4  16  30  12  42 111 175
  11 338  28]"
30660,crawling\product_crawling\image\30660.jpg,Nike,Nike Air More Uptempo 96 Bulls 2021,VARSITY RED,BLACK-WHITE,189000,209800,1897.0,20800,[ 0  0  0  0  0  0  0  0  2 23  7  3  5  4],"[  0   0   0   0   0   0   0   0   0   0   0   2   4   3   4  16 159 170
 292 662 165]"
32867,crawling\product_crawling\image\32867.jpg,Nike,Nike Air Force 1 '07 White Gum Light Brown,WHITE,GUM LIGHT BROWN,139000,175800,7832.0,36800,[ 0  0  0  0  0  0  0  0  2  4  3 51 14 22],"[  0   0   0   0   0   0   0   0   0   2   4   3   4  16  30  12  42  11
 190  54  55]"
64246,crawling\product_crawling\image\64246.jpg,Nike,Nike Air Max 97 SE Sun Club,SAIL,SAIL,209200,170800,420.0,-38400,[ 0  0  0  0  0  0  0  0  0  0  2 12  3 12],"[  0   0   0   0   0   0   0   0   0   0   0   2   4   3   4  16  33  95
  40 544 219]"
72394,crawling\product_crawling\image\72394.jpg,Nike,Nike Air Force 1 Low Retro Color of the Month Varsity Royal,WHITE,VARSITY ROYAL,179000,175800,10000.0,-3200,[ 0  0  0  0  0  0  0  0  0  2  4  3 23 27],"[  0   0   0   0   0   0   2   4   3   4  16  30  12  14  15 154  82  76
 747 175  83]"
59198,crawling\product_crawling\image\59198.jpg,Nike,Nike Air Max 97 OG Atlantic Blue and Voltage Yellow,ATLANTIC BLUE,VOLTAGE YELLOW,219000,152000,1922.0,-67000,[  0   0   0   0   0   0   0   0   2 374   8   3 445  24],"[   0    0    0    0    0    0    0    0    2    4    3    4   16   33
   95   21 1113   24   41 1419   67]"
55826,crawling\product_crawling\image\55826.jpg,Nike,Nike x Union Dunk Low Passport Pack Court Purple White,COURT PURPLE,WHITE,189000,220400,2145.0,31400,[ 0  0  0  0  0  0  0  0  0  2 72 28  3  4],"[   0    0    0    0    0    0    0    0    2    4    3    4    9  329
   32   14 1114   56  260   80   11]"
42553,crawling\product_crawling\image\42553.jpg,Nike,Nike Dunk Low Retro Championship Goldenrod,BLACK,GOLDENROD-WHITE,119000,124400,12000.0,5400,[0 0 0 0 0 0 0 0 0 2 5 3 1 4],"[   0    0    0    0    0    0    0    0    0    0    0    0    2    4
    3    4   32   14   15  405 1940]"
44513,crawling\product_crawling\image\44513.jpg,Nike,Nike x Travis Scott Air Max 1 Cact.us Gold,SATURN GOLD,TEA TREE MIST-TENT,189000,210000,5336.0,21000,[  0   0   0   0   0   0   2 537  20   3 538 539 125   1],"[   0    0    0    0    0    0    0    0    2    4    3    4    9  313
  243   16   33   12 1407  661   66]"
59561,crawling\product_crawling\image\59561.jpg,Nike,Nike Dunk Low Retro SE Next Nature Nike Sun Club,SAIL,SANDED GOLD-WHEAT GRASS-ORANGE-BLACK,139000,143800,12000.0,4800,[  0   0   0   0   0   2  12   3 291  20 108 540  18   5],"[  0   0   0   0   0   0   0   0   2   4   3   4  32  14  15  40 147 380
   4 544 219]"
22857,crawling\product_crawling\image\22857.jpg,Nike,Nike x Peaceminusone Air Force 1 Low Para-Noise,BLACK,WHITE,219000,823600,12000.0,604600,[0 0 0 0 0 0 0 0 0 0 2 5 3 4],"[   0    0    0    0    0    0    0    0    0    2    4    3    4    9
  940   16   30   12   14 1102  941]"
34573,crawling\product_crawling\image\34573.jpg,Nike,Nike x Ambush Dunk High Deep Royal Blue,DEEP ROYAL BLUE,WHITE-PALE IVORY-BLACK,219000,403000,14000.0,184000,[ 0  0  0  0  0  2 73 27  8  3  4 83 64  5],"[  0   0   0   0   0   0   0   0   0   0   2   4   3   4   9 540  32  26
 359  83  24]"
43676,crawling\product_crawling\image\43676.jpg,Nike,Nike x Sacai x Undercover LDWaffle Night Maroon Team Royal,NIGHT MAROON,PALE IVORY,209000,279400,6007.0,70400,[  0   0   0   0   0   0   0   0   2  89 138   3  83  64],"[  0   0   0   0   0   0   0   0   2   4   3   4   9 161   9 294 377 259
 432 155  83]"
39170,crawling\product_crawling\image\39170.jpg,Nike,Nike x Off-White Dunk Low The 50 - Lot 46,SAIL,NEUTRAL GREY,219000,435200,11000.0,216200,[ 0  0  0  0  0  0  0  0  0  2 12  3 69  6],"[   0    0    0    0    0    0    0    0    2    4    3    4    9   71
   11   32   14   76  203  744 1941]"
26730,crawling\product_crawling\image\26730.jpg,Nike,Nike Air Max 95 OG Neon Yellow 2020,BLACK,NEON YELLOW-LIGHT GRAPHITE,199000,300200,2418.0,101200,[  0   0   0   0   0   0   0   2   5   3 235  24  14  93],"[  0   0   0   0   0   0   0   0   0   0   2   4   3   4  16  33 125  21
 473  67 149]"
69540,crawling\product_crawling\image\69540.jpg,Nike,Nike SB Dunk Low Pro Premium Deep Royal Blue,DEEP ROYAL BLUE,WHITE,139000,380000,12000.0,241000,[ 0  0  0  0  0  0  0  0  2 73 27  8  3  4],"[  0   0   0   0   0   0   0   0   0   2   4   3   4  50  32  14  70 180
 359  83  24]"
26706,crawling\product_crawling\image\26706.jpg,Nike,Nike x Ambush Dunk High Black,WHITE,BLACK,219000,734800,7699.0,515800,[0 0 0 0 0 0 0 0 0 0 2 4 3 5],"[  0   0   0   0   0   0   0   0   0   0   0   0   2   4   3   4   9 540
  32  26  10]"
32655,crawling\product_crawling\image\32655.jpg,Nike,Nike Dunk Low Retro Varsity Green,WHITE,TEAM GREEN,119000,461000,30000.0,342000,[ 0  0  0  0  0  0  0  0  0  2  4  3 36 11],"[  0   0   0   0   0   0   0   0   0   0   0   0   2   4   3   4  32  14
  15 175  28]"
25283,crawling\product_crawling\image\25283.jpg,Nike,Nike SB Dunk Low Pro Chicago,VARSITY RED,WHITE-VARSITY RED-BLACK,119000,745600,10000.0,626600,[ 0  0  0  0  0  0  2 23  7  3  4 23  7  5],"[  0   0   0   0   0   0   0   0   0   0   0   0   2   4   3   4  50  32
  14  70 171]"
26022,crawling\product_crawling\image\26022.jpg,Nike,Nike x Sacai VaporWaffle Royal Fuchsia,SAIL,SPORT FUCHSIA,219000,1464800,8130.0,1245800,[  0   0   0   0   0   0   0   0   0   2  12   3 101 292],"[  0   0   0   0   0   0   0   0   0   0   0   0   2   4   3   4   9 161
 499  83 847]"
23498,crawling\product_crawling\image\23498.jpg,Nike,Nike x Travis Scott SB Dunk Low,BLACK,BLACK-PARACHUTE BEIGE-PETRA BROWN,179000,2069800,6455.0,1890800,[  0   0   0   0   0   0   2   5   3   5 446  37   1  22],"[  0   0   0   0   0   0   0   0   0   0   0   2   4   3   4   9 313 243
  50  32  14]"
33799,crawling\product_crawling\image\33799.jpg,Nike,Nike Dunk Low Retro University Blue,WHITE,UNIVERSITY BLUE-WHITE,119000,376600,21000.0,257600,[ 0  0  0  0  0  0  0  0  2  4  3 19  8  4],[ 0  0  0  0  0  0  0  0  0  0  0  0  2  4  3  4 32 14 15 89 24]
20669,crawling\product_crawling\image\20669.jpg,Nike,Nike x Sacai LDWaffle Green Multi,GREEN,MULTI,179000,522800,2106.0,343800,[ 0  0  0  0  0  0  0  0  0  0  2 11  3 26],"[  0   0   0   0   0   0   0   0   0   0   0   0   2   4   3   4   9 161
 377  28 136]"
23680,crawling\product_crawling\image\23680.jpg,Nike,Nike Air More Uptempo Scottie Pippen,WHITE,BLACK-UNIVERSITY RED,189000,333000,1719.0,144000,[ 0  0  0  0  0  0  0  0  2  4  3  5 19  7],"[   0    0    0    0    0    0    0    0    0    0    0    0    2    4
    3    4   16  159  170 1942 1420]"
38818,crawling\product_crawling\image\38818.jpg,Nike,Nike Dunk Low SE Seoul (with Special Gift),BLACK,WHITE-RED-BLUE,129000,289000,3539.0,160000,[0 0 0 0 0 0 0 0 2 5 3 4 7 8],"[  0   0   0   0   0   0   0   0   0   0   2   4   3   4  32  14  40 470
 663 261 748]"
20812,crawling\product_crawling\image\20812.jpg,Nike,Nike x Undercover Daybreak Blue Jay,BLUE JAY,SUMMIT WHITE-BLACK,189000,218000,1833.0,29000,[  0   0   0   0   0   0   0   2   8 335   3  38   4   5],"[  0   0   0   0   0   0   0   0   0   0   0   0   2   4   3   4   9 294
 245  24 848]"
23997,crawling\product_crawling\image\23997.jpg,Nike,Nike Dunk Low SP University Red,WHITE,UNIVERSITY RED,119000,415800,6259.0,296800,[ 0  0  0  0  0  0  0  0  0  2  4  3 19  7],[ 0  0  0  0  0  0  0  0  0  0  0  0  2  4  3  4 32 14 44 89 27]
23703,crawling\product_crawling\image\23703.jpg,Nike,Nike x Stussy Air Zoom Spiridon Cage 2 Fossil,FOSSIL,BLACK,189000,1103600,10000.0,914600,[  0   0   0   0   0   0   0   0   0   0   2 121   3   5],"[   0    0    0    0    0    0    0    0    0    2    4    3    4    9
  188   16   57  745 1115   39  434]"
69092,crawling\product_crawling\image\69092.jpg,Nike,Nike x Martine Rose Shox MR4 Black,BLACK,METALLIC SILVER-COMET RED,239000,637000,4521.0,398000,[  0   0   0   0   0   0   0   2   5   3  15  13 293   7],"[   0    0    0    0    0    0    0    0    0    0    0    2    4    3
    4    9 1943  436  593 1944   10]"
23772,crawling\product_crawling\image\23772.jpg,Nike,Nike Kobe 5 Protro 5X Champ,COURT PURPLE,UNIVERSITY GOLD-BLACK-WHITE,219000,491600,635.0,272600,[ 0  0  0  0  0  0  2 72 28  3 19 20  5  4],"[   0    0    0    0    0    0    0    0    0    0    0    0    2    4
    3    4  339   43  406 1945  849]"
